lat, long, sent
33.5179758, -82.0354013, 0.0
45.491076, -122.410553, -0.208333333333
40.03675656, -75.13179983, 0.375
33.00354823, -110.78917285, -0.85
33.72372961, -112.4196599, 0.20833333333299997
46.7385832, -117.16756454, 1.4607142857139999
34.8078176, -98.2613243, 0.0
39.752261, -75.36395336, 0.0
34.1390193, -79.8843861, 1.25
35.06673207, -92.45769018, 0.0
32.6267551, -116.988877, 0.0
40.77153276, -74.21353999, 1.0
36.85699387, -121.40187841, 0.84375
30.42239394, -97.64123243, -0.5
37.72032527, -121.93146606, 0.0
46.18715179, -119.05512644, 1.15
32.91569769, -117.15829689, 0.0
40.75667238, -74.05020366, 0.0
38.76684297, -76.99286191, 0.3125
29.69173495, -95.51611049, -0.308823529412
31.54360124, -97.12118601, -1.0
25.9627196, -97.5377585, 0.0
39.35544758, -84.45684618, 1.0
31.75448693, -93.10361432, -1.9583333333319999
33.19855995, -97.12898827, -0.85
47.5774001, -122.3336474, -0.25
28.22884039, -82.39328146, 0.25
40.76498047, -73.9882792, -0.666666666666
34.12168439, -118.24249752, -0.375
40.46768137, -79.90636132, 0.0
44.46493236, -88.04451934, 0.0
42.10281445, -76.04161752, 0.125
33.72065041, -117.42346081, 0.0
27.34613463, -82.51860987, -0.75
34.08323945, -117.83907803, 0.639423076923
36.16123786, -86.77454275, -0.75
47.01838043, -122.91115522, 1.175
32.70726233, -97.34467308, 0.25
41.60954489, -88.02191947, 0.291666666667
33.980101, -118.1743415, 0.0
30.36120845, -97.73620536, 0.0
38.39287752, -121.9704738, 0.535714285714
35.1780854, -106.5565454, 0.375
38.9402332, -95.2220051, -0.02083333333299997
41.97529664, -87.69800309, 1.31875
36.16992065, -115.14143057, 0.0
32.617182, -117.08179262, -0.25
39.1166137, -84.596473, -0.375
40.99598353, -75.1707261, 0.0
32.673389, -97.15179677, 0.3125
38.28641345, -121.29587619, 0.229166666667
37.3063437, -121.03331722, 0.0
34.0398369, -118.2810698, 0.29166666666700003
29.76488527, -95.26833017, -0.78125
29.65957836, -95.02251333, -0.4375
29.94257987, -90.09736335, 0.375
37.48642285, -122.23330683, 0.5
34.04370131, -118.26878542, 1.25
34.08385883, -118.34420085, 0.5
30.50920589, -90.47687588, -0.491071428571
33.94848003, -118.268323, 0.0
37.69470767, -89.22276876, 0.0
33.04486246, -96.63918271, 0.639423076923
45.44756924, -73.63934224, 0.0
45.65719842, -122.62285321, 0.3125
40.40450965, -104.69437019, -0.5
32.41313569, -81.77675199, 0.0
34.26195705, -118.55346831, 0.375
41.63540793, -74.716293, 0.208333333333
36.3077997, -115.27736667, 0.30357142857100006
34.11109327, -117.64283962, -0.375
39.77316921, -79.78728274, 1.25
40.74562268, -73.88102076, -0.5
40.08189581, -74.94876986, 0.535714285714
39.9587072, -75.18954349, 0.0
33.60174345, -117.1221824, 0.0
47.92412594, -97.07454646, 0.6398809523810001
41.53312779, -90.58455431, -0.666666666667
47.01597751, -122.82633467, 1.285714285714
36.34690116, -119.66016273, 0.3125
32.57049912, -93.72455946, -0.5
39.76914631, -94.82837967, 0.639423076923
40.30440971, -76.93197878, 0.461538461538
36.51026143, -86.88665314, 0.25
41.84762715, -87.64649437, 0.75
40.08943248, -85.63638339, 0.0
32.72805171, -96.86863814, -0.375
33.16044997, -117.19364929, 1.375
26.00140416, -80.19823655, 0.354166666667
39.81907151, -75.07766525, 0.0
36.10934747, -115.16992838, -0.625
34.02477211, -117.91092418, 0.0
44.02684235, -116.97755101, 1.889423076923
39.995377, -75.1137037, 0.0
47.82972165, -120.01239605, 0.75
33.9203806, -118.2843232, 0.25
29.85414388, -91.63461797, 0.925
39.01885798, -94.4378861, 0.25
34.0846611, -118.3584417, 0.0
26.70415819, -80.05306965, 0.375
33.49677395, -112.20630272, 0.586538461538
33.32410938, -111.5884749, -0.5
33.80310194, -116.96509343, 0.09166666666700002
40.69903254, -73.47765793, 0.0
29.79194179, -90.80387104, -0.625
40.1703791, -76.18751543, 1.452380952381
40.62103059, -79.17556104, 1.854166666667
29.81990447, -94.99347531, 0.0
36.28289767, -115.33204896, -0.053571428571
36.81271779, -119.73165359, -0.475
40.25140886, -75.65105504, -1.5
31.3214801, -89.32768193, -1.083333333333
27.89719624, -82.82564097, -0.33928571428599996
45.55910153, -94.15753804, 0.0
40.85115981, -73.91805804, -1.225
33.87304152, -118.34383224, 0.17500000000000004
43.74600488, -79.48817431, -0.333333333333
34.25095899, -118.53551921, 0.0
33.9387944, -118.0546472, 0.90625
44.91681563, -74.92362619, -0.25
33.19146901, -117.28056379, 0.0
35.4662055, -97.5901119, 0.0
37.89632423, -122.70548369, 0.5
32.4379027, -80.6769438, -0.5
33.05329512, -83.94968254, 0.6398809523810001
33.99612737, -117.50133071, 0.0
32.31616725, -95.23702249, 0.25
33.13093183, -97.20743333, 0.416666666667
40.57325085, -111.91435215, 0.0
45.48689964, -98.49396796, 0.0
33.54011653, -112.09797369, 0.0
26.15800853, -80.13571369, 0.354166666667
34.8078176, -98.2613243, -0.5
39.64482122, -77.70185483, -0.208333333333
32.08982948, -96.45139545, -1.125
28.96256218, -98.49016953, 0.910714285714
37.29177306, -121.93203058, 0.0
42.43139842, -71.05229886, 0.5
29.88729504, -97.95283169, -0.375
35.5787468, -98.2878039, -0.125
33.74381359, -117.90486106, 0.25
39.95366051, -75.17426492, -0.360119047619
41.34549298, -75.97455002, 0.375
40.20990612, -122.2613227, 0.0
32.28456166, -106.74615051, 0.0
45.5179391, -122.8959342, -0.36057692307699996
29.4881855, -98.51129319, 0.0
32.84879036, -97.30622374, 0.0
34.01988404, -118.32493991, 0.3125
44.57593872, -123.28190493, 0.0
38.93276823, -92.8090262, 0.514423076923
40.77103584, -73.98583072, 0.375
33.29078222, -111.69642191, -1.241071428571
41.60963529, -88.02197512, 0.0
32.65887783, -116.99079171, 0.1
33.9556072, -80.93636312, 0.75
33.94114942, -117.9893301, -1.0
34.08160758, -117.86947165, -1.3888888888889999
40.42841876, -86.92281961, 0.3125
38.98938153, -76.8881406, 0.0
36.12113291, -115.17581463, 0.475
33.19908097, -87.54020923, 0.925
33.57876652, -84.64465303, -0.333333333333
31.31313084, -94.76586616, 0.46875
41.55530088, -87.20822477, 1.460714285714
32.82093196, -96.96305258, 0.238095238096
33.75551512, -116.30131245, -0.458333333333
40.8335115, -73.91998855, 0.25
36.20258165, -115.17454274, -0.375
40.74932323, -73.99431159, 0.25
37.79345637, -121.92501585, 0.461538461538
34.08795746, -80.86577158, 0.0
37.81601445, -122.27218571, 1.441964285714
41.99672359, -87.65603439, 0.875
33.49680567, -112.20633131, 0.0
35.96008537, -83.92092506, 1.9608516483510001
48.1272014, -123.46774688, 1.375
29.77389608, -95.61172239, 0.535714285714
33.66705783, -117.92176191, 0.9857142857140001
43.64037886, -83.8972513, 0.0
42.26599074, -71.11792353, 0.625
29.92738084, -95.67730827, 0.33333333333299997
41.43648333, -87.11801214, 0.532967032967
30.22773926, -97.74962445, 0.0
33.72588688, -116.2467371, -0.525
32.498699, -92.1152835, 0.0
41.6366806, -87.4811038, 0.0
33.40668044, -111.96234882, 0.253676470588
40.78343541, -74.20187549, 0.0
35.30071269, -120.65685486, -0.75
29.81990447, -94.99347531, 0.484375
39.68184391, -75.75971447, 0.0
41.60465705, -93.63925481, -0.125
32.88119347, -117.21175296, -0.625
45.37878345, -75.67217052, 0.375
40.63477792, -111.94795528, 0.38392857142899994
40.55120671, -105.03054657, 0.461538461538
30.03497845, -90.00258272, 0.25
47.0147786, -120.55164638, 0.8125
34.08165728, -117.86953208, 0.125
33.94100664, -117.2315996, 0.0
32.73907771, -97.14823091, 0.25
47.41513178, -122.17918147, 0.0
36.35930473, -119.32544142, -0.875
41.60967251, -88.02199633, 0.0
30.03337021, -90.04348917, 0.375
33.94866443, -118.04247086, -0.25
40.65282353, -73.70942493, -0.25
29.61782984, -82.35801131, 0.0
33.94850719, -118.26831303, 0.0
40.52553789, -74.45890827, -0.333333333333
35.4953913, -97.5482514, -0.5
44.97659458, -93.27114031, 0.0
37.69025209, -122.11399099, 0.0
33.3188841, -111.9930308, 0.0
44.56030375, -123.27458492, 0.25
29.91862823, -95.57359914, 0.31442307692300003
39.63513496, -78.27415594, 0.0
32.5980676, -85.4897185, 0.75
30.6170704, -96.34563698, -0.25
33.59713397, -117.1961979, -0.25
38.96003486, -90.15793878, -0.125
30.1176246, -94.15506665, 1.0625
37.78918413, -122.3955975, -0.302083333333
42.47384983, -70.94891597, 1.071428571429
37.65600506, -98.71201454, -0.25
47.23503767, -122.47690693, -0.458333333333
45.07905132, -83.47455025, -0.375
32.800992, -79.9402676, 0.639423076923
29.79211425, -90.8038915, 0.375
34.10536139, -118.07578574, 0.0
38.14410754, -85.75733433, 0.25
44.14959331, -93.99364745, 0.0
34.25337528, -118.60806735, 0.0
38.52747804, -121.43658068, -0.875
49.18789393, -123.08911628, 0.25
33.6017836, -117.12213169, 0.785714285714
25.78969419, -80.1324222, 0.0
38.70132392, -90.34570657, 0.0
32.31608804, -95.23704671, 0.0
33.4967954, -112.20629342, 0.625
38.71620343, -121.2665764, -0.833823529412
40.76431647, -74.5043895, 0.5714285714289999
39.0522583, -94.58970672, 0.65625
39.8440026, -96.06886217, 0.25
49.31951368, -123.08025903, 0.38942307692300004
42.26599074, -71.11792353, 2.160714285714
40.19878442, -74.97022237, -0.375
35.58196095, -87.45288691, 0.375
43.41112447, -124.25228563, -0.833333333333
38.58867719, -121.29641762, 0.0
35.786569, -78.67348392, 0.0
36.00711411, -115.09957664, 0.0
36.5892214, -101.6378587, -1.749999999999
28.61260043, -96.6421945, -0.625
36.10137089, -115.17220974, 0.0
41.0951685, -111.9673157, -0.5625
41.78171106, -86.71075742, 0.604166666667
27.9004745, -97.14372735, 0.0
35.52604835, -97.58209644, 0.5
34.94422674, -81.02850437, 0.16666666666699997
33.94636087, -117.4517731, 0.0
40.71685347, -73.84583688, -0.708333333333
34.0821829, -118.2934404, 0.0
33.63074765, -111.7594876, 0.0
33.55843354, -96.91198862, 0.5
33.4486568, -88.8017493, 1.18108974359
29.73023309, -95.62517639, 0.41071428571400004
34.97980361, -101.91802778, 0.321428571429
32.60031666, -82.34644176, 0.0
35.33424939, -119.04243493, 0.0
40.77151085, -74.21353889, 0.45833333333299997
36.10241112, -115.16946316, -0.4375
40.7485234, -84.10926422, 0.0
41.88645074, -71.34899656, 0.16666666666699997
43.06959255, -89.40143564, 0.5625
38.14318272, -85.65520697, 0.43392857142900004
36.25849862, -115.15733864, 0.0
34.09850794, -118.32357186, -0.125
32.71378468, -117.158853, 0.0
33.18392518, -97.10312697, 0.5
37.88404353, -121.27715056, 0.3
33.9734447, -118.1957999, -1.375
34.15003189, -118.38029938, 0.0
34.06837338, -118.2752616, 0.13165266106499995
37.31622818, -121.78067413, -0.75
33.13396634, -117.15886812, -0.75
32.7480284, -96.2750019, -0.5
43.25973728, -79.92385837, -0.475
33.400856, -111.87265386, 0.25
36.92372118, -121.77724851, 0.0
41.15200303, -81.35475101, 0.0
32.41310763, -81.77679045, 0.0
40.61899651, -74.03510513, 0.541666666667
40.82806431, -73.94087649, 0.25
25.7146095, -80.28372804, 0.25
32.73539438, -116.84928859, -0.15625
39.16782353, -76.62378869, 2.035714285714
46.73255896, -117.19232862, 1.639423076923
41.35009419, -88.86343396, -0.25
36.6023308, -79.402987, 0.0
45.50999651, -122.68338326, 0.75
33.78699715, -118.16417396, -0.4375
40.30438907, -76.93192715, -0.04999999999999999
32.67342572, -97.15182485, 0.0
41.2898325, -95.99318814, -0.208333333333
45.59191724, -122.72493861, -0.490384615385
34.03190466, -118.48223063, 0.0
37.92402507, -121.2345391, 0.639423076923
30.94915277, -95.92307087, 0.375
40.92741447, -74.063674, 0.535714285714
34.00369232, -118.48458007, 0.0
32.75926321, -97.48375967, -0.6875
41.94087251, -87.68774748, 0.375
40.826891, -73.939885, 0.0
45.59111171, -121.16593214, -0.745833333333
34.04705514, -118.25116211, 0.794642857143
41.63543437, -74.71633667, 0.708333333333
41.82145294, -72.64665493, 0.25
34.01504181, -117.17054112, 0.375
41.53308539, -90.58457574, 0.0
31.74599261, -106.30991455, 1.917788461538
40.8726885, -74.02598285, -0.583333333333
40.72682785, -73.95301402, 0.0
37.78912592, -122.40992365, 0.5625
34.09294121, -118.38376226, 2.216666666667
29.95241359, -90.0677722, 0.0
37.98699397, -122.32005402, 0.0
42.37200421, -96.45319599, 0.475
40.70077585, -75.16885006, 0.0
33.15753109, -87.5634262, 0.5625
33.93197535, -117.50154541, 1.85
44.39025881, -103.40757106, -0.375
33.95573142, -117.01247795, 0.0
41.18846279, -95.98247914, 0.625
32.6001274, -82.3467008, 0.0
43.14121415, -95.14047328, 0.0
29.96140268, -95.4843849, 0.291666666667
48.18177583, -103.63026736, 0.65
39.92188523, -75.17621106, 1.3625
35.5787468, -98.2878039, 0.0
34.67750915, -118.16732789, -0.25
27.34617587, -82.51884622, 0.0
32.79793277, -96.79507003, 0.0
30.41244097, -84.2810879, -0.558823529412
32.4102478, -81.7823573, 0.5625
33.96677491, -118.2003646, 0.25
30.61705234, -96.34564728, 0.958333333333
39.2831289, -123.22656822, -0.325
28.70005726, -100.4893826, 0.0
33.98199721, -118.17603808, 0.0
39.50034896, -75.22344829, 0.625
32.4300883, -99.8402258, 0.666666666667
41.33381163, -88.84624897, 0.25
47.29802269, -122.38824146, 0.5625
41.08617348, -111.99376013, 0.625
34.15928234, -117.35907418, 0.84375
37.9896875, -84.51502762, 0.830599547511
40.86389981, -73.88707625, 0.0
36.1710432, -115.09275248, -0.6785714285710001
44.56805091, -123.27587793, 0.0
41.25478147, -76.99706411, 0.25
33.55451526, -112.13706006, 0.5
41.58932787, -87.72295852, 0.25
32.7480284, -96.2750019, 0.660714285714
37.68956, -97.33517, 0.25
25.98564857, -80.24707036, 1.0
45.52643356, -122.39760599, -0.26041666666700003
37.3305248, -121.8062637, 0.75
29.7425705, -95.2452817, 0.0
26.20446498, -98.2954413, -0.4375
33.57876652, -84.64465303, 0.0
33.93065359, -118.31868414, -0.25
38.3914477, -121.99900003, 0.8416666666670001
33.93526264, -84.25614569, 0.0
36.25791002, -115.15687681, 0.0
30.03501286, -90.00254776, -0.375
40.40315009, -104.77479765, 1.291666666667
41.7836913, -87.66933379, 0.892857142857
41.00808391, -76.44969582, -0.25
39.93643651, -82.84681544, 0.0
36.09633728, -115.10633879, 0.0
32.61177533, -91.68671087, -0.5
43.84072395, -87.88422386, 0.729166666667
41.92271224, -91.41727254, 0.5
30.59235066, -96.33375336, 0.0
40.8335115, -73.91998855, 0.25
35.0789104, -92.46265328, 0.639423076923
25.78933546, -80.1310829, -0.333333333333
49.19210601, -113.31907403, 0.0
34.79887845, -87.68090656, 0.375
39.51717376, -74.93921533, -0.375
38.57906, -121.491013, 0.104166666667
40.82806431, -73.94087649, 0.0
34.02624108, -118.28699629, 0.625
41.59640655, -93.53144919, 0.28125
41.86770248, -87.88445466, 0.721153846154
39.9535322, -75.17419956, -0.625
42.71253833, -87.78676667, -0.21428571428599996
42.36650312, -71.01667643, -0.625
35.19782618, -76.68423123, 1.675137362637
42.47384983, -70.94891597, 0.0
40.86680716, -74.08700395, -0.625
34.05604088, -117.75122096, 0.25
33.20577107, -87.54868216, 0.0
34.23941042, -118.54168606, -0.5
42.90021788, -78.88307336, 0.0
35.44478859, -97.30105781, 0.25
36.69478986, -121.60444904, 0.0
31.53957542, -97.09642332, 0.25
39.16521951, -86.51046233, 0.02083333333299997
37.70051194, -121.87709092, -0.375
33.81938445, -98.68520959, -0.5
40.69847033, -73.95144224, 0.0
37.74265741, -121.96094271, 0.8125
38.71620343, -121.2665764, 0.0
43.13952131, -75.22878681, -0.78125
27.34616672, -82.51874506, 0.375
32.61715245, -117.08161736, -0.8869047619049999
39.39619453, -76.60772093, 0.701923076923
41.82145294, -72.64665493, 0.0
36.11744527, -115.17487875, 0.0
36.17578011, -77.22080473, 0.0
39.16392579, -84.4654932, -0.2833333333329999
42.36114597, -122.8468921, 0.014880952381000012
41.45238484, -89.6855037, -0.25
45.53027151, -122.91573032, -0.20833333333299997
41.2859879, -96.0681288, 0.625
40.6299761, -74.2549105, 0.0
25.60240233, -80.42513064, 0.021634615385
29.78593258, -90.84318488, -1.125
33.78383501, -118.16052491, 0.0
41.53303308, -90.58466148, -0.375
34.10258215, -118.32971279, 0.0
43.06542628, -87.90398089, -0.375
33.16049247, -117.19364915, 0.0
36.25801683, -115.20394627, -0.25
46.73255896, -117.19232862, 0.0
36.1900794, -115.2642581, 0.5
28.41972222, -100.76722222, -0.75
34.04041809, -118.26646585, 0.625
40.6004519, -75.3493523, -0.5
40.46746745, -79.90611923, -0.25
33.52487589, -86.72409827, 0.10416666666699997
40.7515805, -73.9931007, 0.0
33.13386091, -117.15890799, -0.75
40.60742292, -74.43175657, -0.75
41.43361481, -75.64359874, 0.25
36.57796218, -87.42726347, 0.0
39.53276003, -119.81590032, 0.0
37.88402878, -121.27719674, 0.0
43.26631919, -70.86557451, 0.375
37.95154302, -121.70160114, 1.816506410256
32.77975007, -89.11651723, 0.0
33.61323462, -112.17478015, 0.625
31.63284588, -94.66502675, 0.430288461538
39.6629261, -105.0480551, 1.875
42.65536292, -95.19918397, -0.25
40.16398833, -75.50860158, 0.0
37.73178365, -84.32210835, -0.558823529412
33.81682861, -84.01949235, 0.25
40.62111525, -79.17558652, 0.910714285714
33.5179758, -82.0354013, 0.5293040293040001
41.07571269, -81.52132187, -0.333333333333
32.7480284, -96.2750019, 0.0
30.26898249, -97.74293661, 0.0
39.70187599, -86.10300276, 0.625
49.18787852, -123.08908732, -0.895833333333
40.83349903, -73.91996533, -0.458333333333
36.13847089, -120.34831635, -1.125
42.79083158, -96.93192782, -0.625
38.9464835, -77.09598253, -1.427083333333
33.94896907, -116.46594845, -0.75
42.97005715, -78.85056162, -0.583333333333
36.44630821, -79.09125519, -0.375
32.4102478, -81.7823573, 0.0
36.26714973, -115.25272337, -0.71875
33.98011815, -118.20886555, 0.0
36.38969039, -89.04230507, 0.0
40.76387624, -73.9988098, 0.25
32.79048544, -96.81036472, 0.0
33.19704637, -87.52902894, 0.0
39.79178917, -85.73732619, -0.4375
40.08076383, -82.92781823, 0.25
32.93261851, -117.10323276, -0.475
41.9030596, -87.66725063, 0.0
42.2940444, -83.72273478, 0.0
41.08664008, -73.80526081, -0.875
41.99665717, -87.65619082, -0.15000000000000002
34.16542045, -118.46550484, -0.125
30.07183213, -94.09667395, 0.275
29.5297273, -98.30783523, -0.11458333333300003
33.49678526, -112.20634329, 0.125
31.92097256, -92.64543017, 0.0069444444439999975
34.19448956, -118.80305342, 1.004464285714
42.26604116, -71.1179076, 0.541666666667
34.17641245, -118.45506825, -0.1875
45.488601, -73.5846469, -0.25
32.77976214, -89.11652603, 0.0
48.88933999, -100.05288677, 0.0
35.41959381, -94.39236755, -0.625
30.41672521, -86.59485028, 0.0
33.9203806, -118.2843232, 0.125
34.19402721, -118.62523031, -1.0
27.02850826, -82.06871054, -1.875
33.4858415, -112.0165593, 0.625
33.72022154, -96.56195394, 0.25
45.09065289, -93.32842013, 0.375
30.61702841, -96.3456348, -1.15
41.52795267, -83.64491207, 0.25
42.6005688, -71.3559562, 0.535714285714
37.88402652, -121.27718534, 1.354166666667
42.87963047, -85.71870383, 0.5
42.91681027, -78.67848436, -1.555555555556
36.97062052, -120.04452252, 1.4625
33.74858191, -117.87015108, 0.0
39.72174658, -121.84959264, 3.311538461538
34.46266633, -120.02756252, 0.6875
40.6287322, -75.38355274, 0.0
37.64070273, -120.92982513, -0.375
36.30785849, -115.27732957, 0.0
34.08269442, -85.19741298, 0.0
39.65840482, -75.99224069, 0.0
40.77151726, -74.21353714, 0.25
36.18148833, -115.10076833, 0.25
34.53931075, -117.32810866, -0.125
25.78666591, -80.13128103, 0.0
39.66570083, -86.0279222, -0.5
47.07021038, -122.93248436, -0.75
38.24504879, -78.08913415, -0.25
36.17244629, -115.09637271, 0.0
45.55065289, -122.7717479, 0.0
38.49557772, -121.7959881, 0.30608974359
33.42982044, -112.54813006, 1.633333333333
38.42170448, -78.87817768, 0.375
38.89665417, -77.04388054, 0.0
29.61784093, -82.35807838, 0.0
40.60719743, -74.43174994, 0.0
38.40824591, -121.18800709, 0.9038461538460001
38.50128262, -82.60486722, 0.639423076923
33.21841995, -87.54337249, 1.136538461538
30.03501948, -90.00257215, 0.0
33.79796693, -117.9487262, -0.375
33.7553682, -116.88556092, 0.0
41.78169647, -86.7107448, -0.298076923077
40.98592229, -75.97252539, -0.75
39.4264962, -77.8237966, -0.775
41.6366813, -87.4811031, 0.541666666667
31.46262074, -100.4611061, -1.375
38.8333318, -77.30646088, 0.25
43.531709, -116.42569427, -0.152777777778
33.42220383, -82.14477165, -0.25
41.66978355, -91.54225477, -0.777777777778
41.00767992, -76.44975958, 0.25
34.46266633, -120.02756252, 0.0
40.46748725, -79.90626878, 0.5
40.63472105, -111.94795394, 1.466666666667
32.68886952, -97.14569292, 0.0
33.5787397, -84.64465689, -0.25
32.74805, -96.2750023, -0.625
37.7778657, -121.1430764, 1.278846153846
33.75580954, -118.04188315, 0.375
41.8899613, -87.62903765, 0.15625
40.60141176, -83.11822075, 0.375
33.66964815, -112.18324855, -0.625
43.39349173, -124.25481633, 0.3125
30.09560178, -95.99646717, 0.0
33.93090226, -118.41391515, -0.5
31.75984831, -89.69234618, 0.25
32.1607362, -81.9110089, 0.0
42.4538669, -82.9415801, 1.790865384615
36.2581114, -115.29116211, 0.125
29.94067785, -90.11873988, 0.375
39.98894415, -75.17085635, 0.75
37.94289809, -122.33000233, -0.208333333333
40.62615712, -74.24237494, 0.208333333333
38.8929249, -104.78623183, 1.2375
35.07700698, -92.45797356, 0.925
42.40865354, -71.0564856, 1.629464285714
33.83260399, -117.55148776, 0.0
34.64507788, -86.73297953, 0.25
34.7698352, -89.4471346, 1.278846153846
30.48693473, -87.17261659, 0.75
42.92535563, -83.50789379, -0.020833333333000026
36.71819, -119.56241, 0.0
34.1072039, -117.3176508, 0.025000000000000022
35.21778806, -106.67836915, 0.0
48.00667752, -122.10600276, 0.375
43.75338234, -71.68987736, -0.21875
40.83349969, -73.92001284, 0.0
40.62111525, -79.17558652, 0.535714285714
29.75190853, -95.45546033, 0.55
36.20677165, -121.14442681, 0.625
30.42190244, -91.04963691, -0.375
33.18918919, -97.14475244, 0.375
38.36424381, -98.75937003, -0.22499999999999998
40.72499643, -73.80171913, -0.28125
28.53901637, -81.15275608, 0.166666666667
48.02715891, -122.12806561, 0.0
34.26197582, -118.5534958, -0.5
40.53721152, -74.18955476, 0.211538461538
38.6232, -121.44927, 0.0
34.70957503, -82.27760634, -0.25
29.86090041, -97.94453157, 0.375
34.18732657, -118.45471711, -0.708333333333
36.82177765, -119.86093412, 0.925
46.73255896, -117.19232862, -0.475
34.0739353, -118.2779648, 0.25
36.0251822, -106.06520752, 0.639423076923
29.95981064, -90.09068559, 0.5714285714289999
41.19645954, -96.1691997, -0.375
40.77154102, -74.21356199, 0.375
36.0575204, -115.0636184, 0.041666666667
34.00942328, -117.58594708, 0.0
38.59263542, -90.53863107, -0.45833333333299997
33.7031149, -112.1625766, 0.416666666667
48.51658439, -122.24928618, -0.0625
34.08394387, -118.34434225, 0.925
25.75450446, -80.37663695, -1.145833333333
39.86129578, -95.27273834, 1.684615384615
42.84434513, -91.80242258, 0.8125
29.92887995, -95.62705154, 0.75
34.18672687, -118.62344823, 0.0
39.71287518, -94.85300337, 0.25
33.782843, -118.157391, 0.0
43.22438501, -89.25572807, 0.208333333333
40.70955391, -74.01217769, 0.0
34.1961211, -118.59331204, 0.5
34.20674533, -93.04123015, -0.15178571428599996
40.69667134, -89.61412823, 0.3125
33.23336385, -97.08732466, -0.208333333333
33.80258161, -117.85317927, 0.925
35.07680812, -92.45791775, 0.0
41.0079159, -76.44940406, -0.574404761904
26.25552374, -98.38681891, 0.15625
33.94495645, -118.14176389, 0.25
34.03993555, -117.39659092, -1.0
36.20872401, -84.14141488, 0.25
26.85887221, -80.10520153, 0.0
47.05265751, -122.35298526, 0.1
33.31106379, -111.69765925, 0.0
32.90789191, -96.87541869, 0.4375
35.19781885, -76.68423811, -0.354166666667
32.9949427, -96.85128635, 0.208333333333
33.78731862, -118.30450407, 0.15625
47.68617244, -122.14177066, 0.30000000000000004
34.0714995, -118.19921057, 0.0
48.02711285, -122.12804692, 0.25
38.65877855, -121.49913015, -0.09999999999999998
44.57874, -80.94341, 0.416666666667
43.13952415, -75.2287365, 0.0
34.05494185, -118.28886906, 0.0
27.69138351, -97.33224256, 0.889423076923
44.46084388, -88.04226064, -0.8916666666669999
34.1940094, -118.62526048, 1.1875
33.4486568, -88.8017493, 0.125
32.71366325, -117.1600425, 0.0
37.2328994, -77.4206669, 0.9
34.2116917, -118.43025072, 0.0
42.170193, -88.2939562, -0.21875
36.65490244, -121.66303318, 0.625
38.7812483, -89.98426452, 0.535714285714
32.30141811, -80.97753394, 0.0
41.27507902, -81.09754581, 0.0
38.28922273, -77.58261617, 1.181547619047
33.68719286, -116.20526727, 0.0
49.18780341, -123.08909804, 0.625
46.65959716, -120.53977247, 0.31696428571400004
44.5727248, -123.27450504, 1.066964285714
34.09543362, -117.58398687, 1.550137362637
29.68241334, -95.30579275, 0.0
25.93004733, -80.12449265, 0.0
33.98353073, -118.33950787, 0.785714285714
40.20151776, -85.40501175, 0.0
34.10535259, -118.07574023, -1.0
41.94355214, -88.77542001, 0.375
36.01242499, -115.12807338, 0.0
37.3305248, -121.8062637, 3.668269230769
37.78742003, -122.39935756, 0.0
38.4237902, -82.42107309, 0.0
34.08236676, -118.37367309, 0.0
30.26375265, -81.73102302, 0.0
33.42187373, -111.90220666, -0.75
29.73024477, -95.6251579, -0.3125
37.777619, -122.438369, 0.0
36.2903229, -119.80028009, 0.25
